SALE_ID,SALE_DATE,CUSTOMER_ID,PRODUCT_ID,QUANTITY,SALE_CATEGORY,BRANCH
312,2020/10/22,51453.0,33,1,Loja                ,101
312,2020/10/22,51453.0,52,1,Loja                ,101
312,2020/10/22,51453.0,53,1,Loja                ,101
312,2020/10/22,51453.0,56,1,Loja                ,101
313,2021/03/04,71443.0,4119,1,E-COMMERCE          ,101
314,2020/10/23,51970.0,31,1,Loja                ,101
315,2021/03/04,73871.0,416,1,E-COMMERCE          ,101
316,2020/10/23,51977.0,12982,1,Loja                ,101
316,2020/10/23,51977.0,8561,1,Loja                ,101
317,2021/03/04,15252.0,13069,1,E-COMMERCE          ,101
318,2020/10/25,15252.0,13069,1,Loja                ,101
319,2021/03/04,73882.0,12989,1,E-COMMERCE          ,101
319,2021/03/04,73882.0,13035,1,E-COMMERCE          ,101
320,2020/10/25,21699.0,17732,1,Loja                ,101
320,2020/10/25,21699.0,3646,2,Loja                ,101
321,2021/03/05,73898.0,13075,1,E-COMMERCE          ,101
322,2020/10/26,42579.0,3323,1,Loja                ,101
323,2021/03/05,48997.0,9292,1,E-COMMERCE          ,101
323,2021/03/05,48997.0,25958,1,E-COMMERCE          ,101
324,2020/10/26,1763.0,41,1,Loja                ,101
325,2021/03/05,14744.0,13133,2,E-COMMERCE          ,101
326,2020/10/27,54567.0,3383,1,Loja                ,101
327,2021/03/05,30191.0,12997,1,E-COMMERCE          ,101
328,2020/10/27,34728.0,13050,1,Loja                ,101
329,2021/03/05,73911.0,13137,1,E-COMMERCE          ,101
330,2020/10/28,42333.0,31,1,Loja                ,101
330,2020/10/28,42333.0,9292,1,Loja                ,101
330,2020/10/28,42333.0,329,1,Loja                ,101
331,2021/03/05,716.0,41,1,E-COMMERCE          ,101
331,2021/03/05,716.0,3445,1,E-COMMERCE          ,101
332,2020/10/28,42333.0,31,1,Loja                ,101
332,2020/10/28,42333.0,9292,1,Loja                ,101
332,2020/10/28,42333.0,329,1,Loja                ,101
333,2021/03/05,43912.0,12994,1,E-COMMERCE          ,101
334,2020/10/28,42333.0,31,1,Loja                ,101
334,2020/10/28,42333.0,34639,1,Loja                ,101
334,2020/10/28,42333.0,329,1,Loja                ,101
335,2021/03/05,73404.0,21712,1,E-COMMERCE          ,101
336,2020/10/28,14727.0,4923,1,Loja                ,101
337,2021/03/05,27494.0,22178,1,E-COMMERCE          ,101
337,2021/03/05,27494.0,25689,2,E-COMMERCE          ,101
338,2020/10/28,26664.0,12716,1,Loja                ,101
338,2020/10/28,26664.0,30270,1,Loja                ,101
339,2021/03/05,73403.0,17701,1,E-COMMERCE          ,101
340,2020/10/28,26664.0,12716,1,Loja                ,101
340,2020/10/28,26664.0,34640,3,Loja                ,101
341,2021/03/05,73402.0,28398,1,E-COMMERCE          ,101
342,2020/10/28,41639.0,13993,1,Loja                ,101
342,2020/10/28,41639.0,3372,1,Loja                ,101
343,2021/03/05,13742.0,13132,1,E-COMMERCE          ,101
344,2020/10/29,28198.0,8817,1,Loja                ,101
345,2021/03/05,73401.0,8723,1,E-COMMERCE          ,101
345,2021/03/05,73401.0,23234,2,E-COMMERCE          ,101
346,2020/10/29,54133.0,13081,1,Loja                ,101
347,2020/10/30,54636.0,336,2,Loja                ,101
348,2020/10/30,53197.0,5256,1,Loja                ,101
349,2021/03/05,73388.0,13006,1,E-COMMERCE          ,101
350,2020/10/30,43078.0,4911,1,Loja                ,101
350,2020/10/30,43078.0,171,1,Loja                ,101
351,2021/03/05,28661.0,3293,1,E-COMMERCE          ,101
352,2021/03/05,72874.0,3654,1,E-COMMERCE          ,101
353,2020/10/31,53740.0,17712,1,Loja                ,101
353,2020/10/31,53740.0,336,1,Loja                ,101
354,2021/03/05,72877.0,25687,1,E-COMMERCE          ,101
355,2021/03/05,72877.0,7691,1,E-COMMERCE          ,101
356,2020/11/03,54827.0,35837,1,Loja                ,101
356,2020/11/03,54827.0,291,1,Loja                ,101
357,2021/03/05,72886.0,28447,1,E-COMMERCE          ,101
358,2020/11/03,2679.0,8827,1,Loja                ,101
358,2020/11/03,2679.0,15831,1,Loja                ,101
359,2021/03/05,37920.0,13041,1,E-COMMERCE          ,101
360,2020/11/04,18327.0,13018,1,Loja                ,101
361,2021/03/05,47288.0,3435,1,E-COMMERCE          ,101
362,2020/11/04,34224.0,56,1,Loja                ,101
362,2020/11/04,34224.0,57,1,Loja                ,101
362,2020/11/04,34224.0,12997,1,Loja                ,101
362,2020/11/04,34224.0,13035,1,Loja                ,101
363,2021/03/06,68160.0,21944,1,E-COMMERCE          ,101
364,2020/11/04,34224.0,56,1,Loja                ,101
364,2020/11/04,34224.0,57,1,Loja                ,101
364,2020/11/04,34224.0,12997,1,Loja                ,101
364,2020/11/04,34224.0,19707,1,Loja                ,101
365,2021/03/06,68042.0,462,1,E-COMMERCE          ,101
366,2020/11/04,53384.0,13079,1,Loja                ,101
367,2021/03/06,74419.0,3310,1,E-COMMERCE          ,101
368,2020/11/05,8982.0,3443,1,Loja                ,101
368,2020/11/05,8982.0,20074,1,Loja                ,101
369,2021/03/06,70454.0,13032,1,E-COMMERCE          ,101
370,2020/11/05,54387.0,13024,1,Loja                ,101
371,2021/03/06,74462.0,14333,1,E-COMMERCE          ,101
372,2020/11/06,53907.0,24108,1,Loja                ,101
373,2021/03/06,38272.0,42,1,E-COMMERCE          ,101
374,2020/11/06,21712.0,8972,1,Loja                ,101
375,2021/03/06,15244.0,3351,1,E-COMMERCE          ,101
375,2021/03/06,15244.0,3476,1,E-COMMERCE          ,101
376,2020/11/06,30253.0,13099,1,Loja                ,101
377,2021/03/06,73923.0,32464,1,E-COMMERCE          ,101
378,2020/11/07,47382.0,3472,1,Loja                ,101
378,2020/11/07,47382.0,8800,2,Loja                ,101
379,2021/03/06,72234.0,5502,1,E-COMMERCE          ,101
379,2021/03/06,72234.0,37216,1,E-COMMERCE          ,101
380,2020/11/07,53955.0,14479,1,Loja                ,101
381,2021/03/06,61304.0,41,1,E-COMMERCE          ,101
382,2020/11/08,53470.0,13069,1,Loja                ,101
382,2020/11/08,53470.0,27288,5,Loja                ,101
383,2021/03/06,12259.0,7639,1,E-COMMERCE          ,101
384,2020/11/09,34926.0,13085,1,Loja                ,101
385,2021/03/06,42397.0,9296,1,E-COMMERCE          ,101
386,2020/11/09,54515.0,34515,1,Loja                ,101
387,2021/03/06,72475.0,3472,1,E-COMMERCE          ,101
387,2021/03/06,72475.0,16196,1,E-COMMERCE          ,101
388,2020/11/09,4183.0,22978,1,Loja                ,101
388,2020/11/09,4183.0,171,1,Loja                ,101
389,2021/03/06,73448.0,19754,1,E-COMMERCE          ,101
390,2020/11/10,53573.0,12977,1,Loja                ,101
391,2021/03/08,65918.0,8707,1,E-COMMERCE          ,101
392,2020/11/10,53575.0,5571,1,Loja                ,101
393,2021/03/08,44676.0,8227,1,E-COMMERCE          ,101
394,2020/11/11,25434.0,17698,1,Loja                ,101
394,2020/11/11,25434.0,17731,2,Loja                ,101
394,2020/11/11,25434.0,336,1,Loja                ,101
394,2020/11/11,25434.0,13028,1,Loja                ,101
395,2021/03/08,51097.0,4304,1,E-COMMERCE          ,101
396,2020/11/11,55539.0,482,1,Loja                ,101
397,2021/03/08,61485.0,21679,14,E-COMMERCE          ,101
398,2020/11/11,43347.0,18420,5,Loja                ,101
398,2020/11/11,43347.0,7763,2,Loja                ,101
399,2021/03/08,74497.0,4016,1,E-COMMERCE          ,101
400,2020/11/11,33818.0,3435,1,Loja                ,101
401,2021/03/08,74000.0,12997,1,E-COMMERCE          ,101
402,2020/11/11,46694.0,616,1,Loja                ,101
402,2020/11/11,46694.0,4001,1,Loja                ,101
402,2020/11/11,46694.0,19707,1,Loja                ,101
403,2021/03/08,73999.0,5246,2,E-COMMERCE          ,101
403,2021/03/08,73999.0,34,1,E-COMMERCE          ,101
404,2020/11/11,18006.0,13011,1,Loja                ,101
405,2021/03/08,63521.0,4169,1,E-COMMERCE          ,101
406,2020/11/11,46694.0,18162,1,Loja                ,101
406,2020/11/11,46694.0,4001,1,Loja                ,101
406,2020/11/11,46694.0,19707,1,Loja                ,101
407,2021/03/08,74472.0,32,1,E-COMMERCE          ,101
408,2020/11/12,52304.0,16099,1,Loja                ,101
409,2021/03/08,74471.0,13100,1,E-COMMERCE          ,101
410,2020/11/12,26992.0,3287,1,Loja                ,101
411,2021/03/08,71443.0,21618,1,E-COMMERCE          ,101
411,2021/03/08,71443.0,32281,1,E-COMMERCE          ,101
412,2020/11/12,23868.0,12999,1,Loja                ,101
412,2020/11/12,23868.0,9275,1,Loja                ,101
413,2021/03/08,62598.0,12997,1,E-COMMERCE          ,101
414,2020/11/12,25891.0,7762,1,Loja                ,101
415,2021/03/08,19572.0,4924,1,E-COMMERCE          ,101
416,2020/11/12,56071.0,3968,1,Loja                ,101
417,2021/03/08,71443.0,13039,1,E-COMMERCE          ,101
418,2020/11/13,55591.0,4826,2,Loja                ,101
419,2021/03/08,10650.0,3438,1,E-COMMERCE          ,101
420,2021/03/08,2959.0,12964,1,E-COMMERCE          ,101
420,2021/03/08,2959.0,17151,2,E-COMMERCE          ,101
421,2021/03/08,72444.0,5571,1,E-COMMERCE          ,101
421,2021/03/08,72444.0,3667,1,E-COMMERCE          ,101
421,2021/03/08,72444.0,36731,1,E-COMMERCE          ,101
422,2020/11/13,36702.0,3372,1,Loja                ,101
422,2020/11/13,36702.0,3468,1,Loja                ,101
423,2021/03/08,73751.0,3653,1,E-COMMERCE          ,101
424,2020/11/14,24111.0,13000,1,Loja                ,101
425,2021/03/08,40079.0,14466,1,E-COMMERCE          ,101
426,2020/11/14,27411.0,13132,1,Loja                ,101
427,2021/03/08,73490.0,7889,1,E-COMMERCE          ,101
428,2020/11/14,56187.0,3473,1,Loja                ,101
429,2021/03/08,74019.0,18263,1,E-COMMERCE          ,101
430,2020/11/14,47428.0,31722,1,Loja                ,101
431,2021/03/09,39747.0,12989,1,E-COMMERCE          ,101
431,2021/03/09,39747.0,17659,1,E-COMMERCE          ,101
431,2021/03/09,39747.0,37217,1,E-COMMERCE          ,101
431,2021/03/09,39747.0,35368,1,E-COMMERCE          ,101
431,2021/03/09,39747.0,2296,1,E-COMMERCE          ,101
431,2021/03/09,39747.0,18411,2,E-COMMERCE          ,101
432,2020/11/15,55722.0,7529,1,Loja                ,101
432,2020/11/15,55722.0,13007,1,Loja                ,101
432,2020/11/15,55722.0,13012,1,Loja                ,101
433,2021/03/09,50695.0,13010,1,E-COMMERCE          ,101
434,2020/11/27,34996.0,30271,2,Loja                ,101
434,2020/11/27,34996.0,31741,1,Loja                ,101
435,2021/03/09,64235.0,8967,1,E-COMMERCE          ,101
435,2021/03/09,64235.0,8227,1,E-COMMERCE          ,101
436,2020/11/16,55780.0,36558,1,Loja                ,101
437,2021/03/09,33818.0,3472,1,E-COMMERCE          ,101
437,2021/03/09,33818.0,3477,1,E-COMMERCE          ,101
438,2020/11/16,41109.0,31670,1,Loja                ,101
439,2021/03/09,73535.0,11929,1,E-COMMERCE          ,101
440,2020/11/21,52330.0,34641,1,Loja                ,101
441,2021/03/09,45544.0,3320,1,E-COMMERCE          ,101
442,2020/11/16,55294.0,3472,1,Loja                ,101
443,2021/03/09,53514.0,3310,1,E-COMMERCE          ,101
444,2020/11/16,52330.0,30270,1,Loja                ,101
445,2021/03/09,71691.0,4069,2,E-COMMERCE          ,101
446,2020/11/16,30464.0,3471,1,Loja                ,101
447,2021/03/09,73016.0,13009,1,E-COMMERCE          ,101
448,2020/11/16,55323.0,13046,1,Loja                ,101
449,2021/03/09,67280.0,32281,1,E-COMMERCE          ,101
450,2020/11/16,36199.0,8562,1,Loja                ,101
450,2020/11/16,36199.0,175,1,Loja                ,101
451,2021/03/09,74531.0,26648,1,E-COMMERCE          ,101
452,2020/11/17,42909.0,3416,1,Loja                ,101
453,2021/03/09,67005.0,17151,1,E-COMMERCE          ,101
453,2021/03/09,67005.0,17164,1,E-COMMERCE          ,101
454,2020/11/17,3891.0,13001,1,Loja                ,101
455,2021/03/09,54530.0,8560,1,E-COMMERCE          ,101
455,2021/03/09,54530.0,31653,1,E-COMMERCE          ,101
455,2021/03/09,54530.0,7764,1,E-COMMERCE          ,101
456,2020/11/17,14405.0,13007,1,Loja                ,101
457,2021/03/10,34728.0,3437,1,E-COMMERCE          ,101
458,2020/11/17,55826.0,17708,1,Loja                ,101
459,2021/03/10,74578.0,4005,1,E-COMMERCE          ,101
460,2021/03/10,35457.0,5571,1,E-COMMERCE          ,101
461,2020/11/17,33350.0,3468,1,Loja                ,101
462,2021/03/10,45661.0,8827,1,E-COMMERCE          ,101
463,2020/11/18,56383.0,3472,1,Loja                ,101
463,2020/11/18,56383.0,3476,1,Loja                ,101
464,2021/03/10,73610.0,13077,1,E-COMMERCE          ,101
465,2020/11/18,56385.0,12962,1,Loja                ,101
466,2021/03/10,74576.0,11399,1,E-COMMERCE          ,101
467,2020/11/18,46740.0,21570,1,Loja                ,101
468,2021/03/10,74586.0,13091,1,E-COMMERCE          ,101
468,2021/03/10,74586.0,5571,1,E-COMMERCE          ,101
469,2020/11/18,49107.0,17164,2,Loja                ,101
470,2021/03/10,73287.0,13200,1,E-COMMERCE          ,101
470,2021/03/10,73287.0,22654,1,E-COMMERCE          ,101
470,2021/03/10,73287.0,8207,1,E-COMMERCE          ,101
470,2021/03/10,73287.0,18664,1,E-COMMERCE          ,101
470,2021/03/10,73287.0,18981,1,E-COMMERCE          ,101
470,2021/03/10,73287.0,18985,1,E-COMMERCE          ,101
471,2020/11/19,55722.0,13011,1,Loja                ,101
471,2020/11/19,55722.0,3885,2,Loja                ,101
472,2021/03/10,74052.0,16786,1,E-COMMERCE          ,101
473,2020/11/19,56438.0,3310,1,Loja                ,101
474,2021/03/10,40405.0,8747,1,E-COMMERCE          ,101
475,2020/11/19,37345.0,14454,1,Loja                ,101
476,2021/03/10,14353.0,30271,1,E-COMMERCE          ,101
476,2021/03/10,14353.0,21662,1,E-COMMERCE          ,101
477,2020/11/19,55970.0,26709,1,Loja                ,101
477,2020/11/19,55970.0,25696,1,Loja                ,101
478,2021/03/10,4817.0,12722,1,E-COMMERCE          ,101
479,2020/11/19,16702.0,3298,1,Loja                ,101
480,2021/03/10,26077.0,13036,1,E-COMMERCE          ,101
481,2020/11/20,55508.0,13129,1,Loja                ,101
482,2021/03/10,73404.0,21712,3,E-COMMERCE          ,101
483,2020/11/20,6325.0,3471,1,Loja                ,101
484,2021/03/10,74051.0,4226,1,E-COMMERCE          ,101
484,2021/03/10,74051.0,4322,1,E-COMMERCE          ,101
485,2020/11/20,26470.0,13115,1,Loja                ,101
486,2021/03/10,18327.0,3406,2,E-COMMERCE          ,101
486,2021/03/10,18327.0,23661,3,E-COMMERCE          ,101
486,2021/03/10,18327.0,21051,1,E-COMMERCE          ,101
487,2020/11/20,58476.0,3476,1,Loja                ,101
487,2020/11/20,58476.0,12972,1,Loja                ,101
488,2021/03/10,34373.0,31735,1,E-COMMERCE          ,101
488,2021/03/10,34373.0,32414,7,E-COMMERCE          ,101
488,2021/03/10,34373.0,30270,1,E-COMMERCE          ,101
489,2020/11/21,57026.0,12717,1,Loja                ,101
490,2021/03/10,47826.0,9288,3,E-COMMERCE          ,101
491,2020/11/21,17328.0,30270,1,Loja                ,101
492,2021/03/10,68748.0,4923,1,E-COMMERCE          ,101
493,2020/11/21,14016.0,3473,1,Loja                ,101
494,2021/03/10,16076.0,464,1,E-COMMERCE          ,101
494,2021/03/10,16076.0,7889,1,E-COMMERCE          ,101
495,2021/03/10,10410.0,12977,1,E-COMMERCE          ,101
496,2020/11/23,44515.0,15912,1,Loja                ,101
497,2021/03/10,11485.0,7763,1,E-COMMERCE          ,101
497,2021/03/10,11485.0,21691,1,E-COMMERCE          ,101
498,2020/11/23,49045.0,32334,1,Loja                ,101
498,2020/11/23,49045.0,19441,1,Loja                ,101
499,2021/03/10,73549.0,17510,1,E-COMMERCE          ,101
500,2020/11/23,3403.0,41,1,Loja                ,101
501,2021/03/10,51481.0,13044,1,E-COMMERCE          ,101
501,2021/03/10,51481.0,36787,2,E-COMMERCE          ,101
501,2021/03/10,51481.0,30902,1,E-COMMERCE          ,101
501,2021/03/10,51481.0,6652,1,E-COMMERCE          ,101
502,2020/11/23,57131.0,5946,1,Loja                ,101
503,2021/03/10,35183.0,11899,1,E-COMMERCE          ,101
504,2020/11/23,39504.0,21315,3,Loja                ,101
505,2021/03/11,72886.0,12987,1,E-COMMERCE          ,101
505,2021/03/11,72886.0,3995,1,E-COMMERCE          ,101
506,2020/11/23,10210.0,40,1,Loja                ,101
507,2021/03/11,73581.0,5617,1,E-COMMERCE          ,101
508,2021/03/11,48499.0,52,1,E-COMMERCE          ,101
508,2021/03/11,48499.0,3476,1,E-COMMERCE          ,101
509,2021/03/11,69123.0,8807,1,E-COMMERCE          ,101
510,2020/11/24,2013.0,5946,1,Loja                ,101
511,2021/03/11,36477.0,17164,1,E-COMMERCE          ,101
511,2021/03/11,36477.0,3453,1,E-COMMERCE          ,101
512,2020/11/24,3504.0,3415,1,Loja                ,101
513,2021/03/11,73578.0,12723,1,E-COMMERCE          ,101
513,2021/03/11,73578.0,13824,1,E-COMMERCE          ,101
513,2021/03/11,73578.0,2209,1,E-COMMERCE          ,101
514,2020/11/24,58190.0,4308,1,Loja                ,101
514,2020/11/24,58190.0,619,1,Loja                ,101
514,2020/11/24,58190.0,12326,1,Loja                ,101
514,2020/11/24,58190.0,3424,1,Loja                ,101
514,2020/11/24,58190.0,21691,1,Loja                ,101
515,2021/03/11,73597.0,19413,1,E-COMMERCE          ,101
516,2020/11/24,16454.0,60,1,Loja                ,101
517,2021/03/11,24088.0,22661,3,E-COMMERCE          ,101
518,2020/11/24,57674.0,174,1,Loja                ,101
519,2021/03/11,35313.0,3296,1,E-COMMERCE          ,101
519,2021/03/11,35313.0,35837,1,E-COMMERCE          ,101
520,2020/11/24,8153.0,23247,1,Loja                ,101
521,2021/03/11,12243.0,17720,1,E-COMMERCE          ,101
521,2021/03/11,12243.0,170,1,E-COMMERCE          ,101
521,2021/03/11,12243.0,8826,1,E-COMMERCE          ,101
522,2020/11/25,57196.0,4027,1,Loja                ,101
522,2020/11/25,57196.0,32,1,Loja                ,101
522,2020/11/25,57196.0,34479,1,Loja                ,101
523,2021/03/11,56704.0,27357,1,E-COMMERCE          ,101
524,2020/11/25,57196.0,4027,1,Loja                ,101
524,2020/11/25,57196.0,32,1,Loja                ,101
524,2020/11/25,57196.0,34479,1,Loja                ,101
525,2021/03/11,62958.0,13023,1,E-COMMERCE          ,101
526,2020/11/25,32651.0,4923,1,Loja                ,101
526,2020/11/25,32651.0,21309,4,Loja                ,101
527,2021/03/11,55688.0,8791,1,E-COMMERCE          ,101
528,2020/11/25,49045.0,17108,2,Loja                ,101
528,2020/11/25,49045.0,11175,1,Loja                ,101
528,2020/11/25,49045.0,21337,1,Loja                ,101
528,2020/11/25,49045.0,35368,1,Loja                ,101
528,2020/11/25,49045.0,2476,1,Loja                ,101
528,2020/11/25,49045.0,16244,1,Loja                ,101
529,2021/03/11,71443.0,5258,1,E-COMMERCE          ,101
530,2020/11/25,34520.0,13054,1,Loja                ,101
531,2021/03/11,18815.0,9536,1,E-COMMERCE          ,101
532,2021/03/11,73093.0,17164,1,E-COMMERCE          ,101
532,2021/03/11,73093.0,17803,1,E-COMMERCE          ,101
533,2020/11/25,58734.0,18271,1,Loja                ,101
533,2020/11/25,58734.0,4234,1,Loja                ,101
533,2020/11/25,58734.0,4239,1,Loja                ,101
533,2020/11/25,58734.0,21337,1,Loja                ,101
533,2020/11/25,58734.0,26134,1,Loja                ,101
533,2020/11/25,58734.0,35368,1,Loja                ,101
533,2020/11/25,58734.0,22036,1,Loja                ,101
533,2020/11/25,58734.0,21096,1,Loja                ,101
533,2020/11/25,58734.0,13113,1,Loja                ,101
534,2021/03/11,65271.0,24166,1,E-COMMERCE          ,101
535,2020/11/25,40229.0,15380,1,Loja                ,101
536,2021/03/11,73086.0,35493,1,E-COMMERCE          ,101
537,2021/03/11,12332.0,15912,1,E-COMMERCE          ,101
538,2020/11/26,5274.0,5571,1,Loja                ,101
539,2021/03/11,73117.0,8967,1,E-COMMERCE          ,101
540,2020/11/26,5274.0,14196,1,Loja                ,101
541,2021/03/11,10629.0,15370,1,E-COMMERCE          ,101
542,2020/11/26,49045.0,17108,2,Loja                ,101
542,2020/11/26,49045.0,13189,1,Loja                ,101
